Station: ST. JOHN'S INTL A,,,,,,,
Year,Month,Day,Time,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag
2018,9,10,13:30,4,,11,
2018,9,10,14:30,9,,16,
2018,9,10,15:30,15,,17,
2018,9,10,16:30,14,,18,
2018,9,10,17:30,19,,19,
2018,9,10,18:30,19,,20,
2018,9,10,19:30,20,,22,
2018,9,10,20:30,21,,22,
2018,9,10,21:30,24,,18,
2018,9,10,22:30,24,,23,
2018,9,10,23:30,26,,27,
2018,9,11,0:30,25,,20,
2018,9,11,1:30,24,,16,
2018,9,11,2:30,25,,21,
2018,9,11,3:30,25,,18,
2018,9,11,4:30,25,,17,
2018,9,11,5:30,26,,22,
2018,9,11,6:30,27,,32,
2018,9,11,7:30,28,,33,
2018,9,11,8:30,28,,44,
2018,9,11,9:30,28,,45,
2018,9,11,10:30,28,,28,
2018,9,11,11:30,28,,35,
2018,9,11,12:30,26,,32,
2018,9,11,13:30,27,,30,
2018,9,11,14:30,27,,34,
2018,9,11,15:30,27,,29,
2018,9,11,16:30,27,,28,
2018,9,11,17:30,27,,34,
2018,9,11,18:30,26,,39,
2018,9,11,19:30,26,,35,
2018,9,11,20:30,26,,37,
2018,9,11,21:30,26,,28,
2018,9,11,22:30,25,,31,
2018,9,11,23:30,27,,26,
2018,9,12,0:30,26,,14,
2018,9,12,1:30,25,,22,
2018,9,12,2:30,23,,20,
2018,9,12,3:30,22,,19,
2018,9,12,4:30,23,,21,
2018,9,12,5:30,23,,23,
2018,9,12,6:30,22,,27,
2018,9,12,7:30,23,,26,
2018,9,12,8:30,19,,16,
2018,9,12,9:30,20,,25,
2018,9,12,10:30,20,,19,
2018,9,12,11:30,18,,27,
2018,9,12,12:30,16,,28,
2018,9,12,13:30,17,,28,
2018,9,12,14:30,32,,5,
2018,9,12,15:30,16,,14,
2018,9,12,16:30,17,,24,
2018,9,12,17:30,15,,18,
2018,9,12,18:30,14,,16,
2018,9,12,19:30,35,,8,
2018,9,12,20:30,33,,14,
2018,9,12,21:30,35,,22,
2018,9,12,22:30,33,,16,
2018,9,12,23:30,36,,21,
2018,9,13,0:30,36,,21,
2018,9,13,1:30,2,,22,
2018,9,13,2:30,36,,17,
2018,9,13,3:30,36,,11,
2018,9,13,4:30,36,,21,
2018,9,13,5:30,1,,20,
2018,9,13,6:30,1,,18,
2018,9,13,7:30,3,,17,
2018,9,13,8:30,2,,25,
2018,9,13,9:30,3,,12,
2018,9,13,10:30,3,,16,
2018,9,13,11:30,5,,18,
2018,9,13,12:30,6,,17,
2018,9,13,13:30,5,,18,
2018,9,13,14:30,5,,13,
2018,9,13,15:30,5,,13,
2018,9,13,16:30,2,,16,
2018,9,13,17:30,4,,11,
2018,9,13,18:30,4,,10,
2018,9,13,19:30,6,,7,
2018,9,13,20:30,5,,11,
2018,9,13,21:30,8,,6,
2018,9,13,22:30,7,,4,
2018,9,13,23:30,34,,5,
2018,9,14,0:30,36,,14,
2018,9,14,1:30,26,,8,
2018,9,14,2:30,1,,13,
2018,9,14,3:30,36,,18,
2018,9,14,4:30,2,,16,
2018,9,14,5:30,1,,14,
2018,9,14,6:30,2,,17,
2018,9,14,7:30,2,,21,
2018,9,14,8:30,2,,23,
2018,9,14,9:30,3,,20,
2018,9,14,10:30,4,,19,
2018,9,14,11:30,2,,16,
2018,9,14,12:30,4,,17,
2018,9,14,13:30,4,,18,
2018,9,14,14:30,5,,13,
2018,9,14,15:30,2,,16,
2018,9,14,16:30,2,,11,
2018,9,14,17:30,2,,9,
2018,9,14,18:30,32,,4,
2018,9,14,19:30,33,,3,
2018,9,14,20:30,19,,5,
2018,9,14,21:30,21,,10,
2018,9,14,22:30,23,,11,
2018,9,14,23:30,20,,8,
2018,9,15,0:30,27,,10,
2018,9,15,1:30,27,,32,
2018,9,15,2:30,26,,40,
2018,9,15,3:30,26,,29,
2018,9,15,4:30,26,,32,
2018,9,15,5:30,27,,33,
2018,9,15,6:30,28,,53,
2018,9,15,7:30,27,,45,
2018,9,15,8:30,27,,34,
2018,9,15,9:30,27,,35,
2018,9,15,10:30,26,,32,
2018,9,15,11:30,26,,40,
2018,9,15,12:30,27,,39,
2018,9,15,13:30,27,,41,
2018,9,15,14:30,25,,31,
2018,9,15,15:30,26,,39,
2018,9,15,16:30,27,,33,
2018,9,15,17:30,26,,42,
2018,9,15,18:30,26,,39,
2018,9,15,19:30,27,,38,
2018,9,15,20:30,26,,31,
2018,9,15,21:30,26,,29,
2018,9,15,22:30,26,,35,
2018,9,15,23:30,26,,27,
2018,9,16,0:30,26,,25,
2018,9,16,1:30,27,,18,
2018,9,16,2:30,27,,10,
2018,9,16,3:30,28,,5,
2018,9,16,4:30,29,,11,
2018,9,16,5:30,11,,8,
2018,9,16,6:30,7,,3,
2018,9,16,7:30,5,,17,
2018,9,16,8:30,3,,13,
2018,9,16,9:30,8,,5,
2018,9,16,10:30,3,,11,
2018,9,16,11:30,3,,10,
2018,9,16,12:30,4,,13,
2018,9,16,13:30,4,,14,
2018,9,16,14:30,3,,13,
2018,9,16,15:30,3,,12,
2018,9,16,16:30,3,,10,
2018,9,16,17:30,3,,12,
2018,9,16,18:30,8,,4,
2018,9,16,19:30,8,,3,
2018,9,16,20:30,36,,2,
2018,9,16,21:30,36,,3,
2018,9,16,22:30,35,,8,
2018,9,16,23:30,18,,5,
2018,9,17,0:30,36,,1,
2018,9,17,1:30,20,,7,
2018,9,17,2:30,23,,7,
2018,9,17,3:30,23,,8,
2018,9,17,4:30,24,,10,
2018,9,17,5:30,24,,10,
2018,9,17,6:30,22,,9,
2018,9,17,7:30,23,,9,
2018,9,17,8:30,21,,13,
2018,9,17,9:30,26,,18,
2018,9,17,10:30,25,,24,
2018,9,17,11:30,27,,26,
2018,9,17,12:30,26,,21,
2018,9,17,13:30,26,,20,
2018,9,17,14:30,25,,16,
2018,9,17,15:30,25,,12,
2018,9,17,16:30,24,,13,
2018,9,17,17:30,24,,20,
2018,9,17,18:30,25,,22,
2018,9,17,19:30,27,,21,
2018,9,17,20:30,2,,33,
2018,9,17,21:30,2,,26,
2018,9,17,22:30,3,,31,
2018,9,17,23:30,3,,23,
2018,9,18,0:30,2,,21,
2018,9,18,1:30,4,,20,
2018,9,18,2:30,5,,13,
2018,9,18,3:30,6,,14,
2018,9,18,4:30,6,,14,
2018,9,18,5:30,8,,15,
2018,9,18,6:30,9,,14,
2018,9,18,7:30,8,,17,
2018,9,18,8:30,9,,15,
2018,9,18,9:30,9,,22,
2018,9,18,10:30,8,,24,
2018,9,18,11:30,8,,26,
2018,9,18,12:30,7,,31,
2018,9,18,13:30,7,,30,
2018,9,18,14:30,7,,27,
2018,9,18,15:30,6,,34,
2018,9,18,16:30,6,,32,
2018,9,18,17:30,5,,30,
2018,9,18,18:30,7,,22,
2018,9,18,19:30,6,,22,
2018,9,18,20:30,6,,26,
2018,9,18,21:30,6,,22,
2018,9,18,22:30,7,,16,
2018,9,18,23:30,6,,22,
2018,9,19,0:30,5,,25,
2018,9,19,1:30,5,,17,
2018,9,19,2:30,4,,25,
2018,9,19,3:30,2,,21,
2018,9,19,4:30,4,,16,
2018,9,19,5:30,4,,22,
2018,9,19,6:30,6,,19,
2018,9,19,7:30,4,,23,
2018,9,19,8:30,5,,27,
2018,9,19,9:30,5,,28,
2018,9,19,10:30,4,,29,
2018,9,19,11:30,6,,31,
2018,9,19,12:30,6,,24,
2018,9,19,13:30,6,,26,
2018,9,19,14:30,6,,27,
2018,9,19,15:30,6,,24,
2018,9,19,16:30,7,,22,
2018,9,19,17:30,7,,23,
2018,9,19,18:30,8,,17,
2018,9,19,19:30,6,,24,
2018,9,19,20:30,6,,18,
2018,9,19,21:30,6,,22,
2018,9,19,22:30,6,,26,
2018,9,19,23:30,6,,25,
2018,9,20,0:30,6,,23,
2018,9,20,1:30,6,,24,
2018,9,20,2:30,8,,20,
2018,9,20,3:30,7,,21,
2018,9,20,4:30,5,,22,
2018,9,20,5:30,4,,16,
2018,9,20,6:30,3,,19,
2018,9,20,7:30,3,,23,
2018,9,20,8:30,4,,28,
2018,9,20,9:30,3,,23,
2018,9,20,10:30,4,,31,
2018,9,20,11:30,3,,28,
2018,9,20,12:30,3,,28,
2018,9,20,13:30,2,,23,
2018,9,20,14:30,3,,23,
2018,9,20,15:30,2,,19,
2018,9,20,16:30,2,,28,
2018,9,20,17:30,2,,25,
2018,9,20,18:30,1,,21,
2018,9,20,19:30,1,,16,
2018,9,20,20:30,1,,14,
2018,9,20,21:30,36,,12,
2018,9,20,22:30,1,,14,
2018,9,20,23:30,36,,14,
2018,9,21,0:30,35,,13,
2018,9,21,1:30,1,,18,
2018,9,21,2:30,36,,11,
2018,9,21,3:30,35,,17,
2018,9,21,4:30,35,,13,
2018,9,21,5:30,1,,12,
2018,9,21,6:30,34,,10,
2018,9,21,7:30,34,,16,
2018,9,21,8:30,34,,17,
2018,9,21,9:30,34,,21,
2018,9,21,10:30,1,,18,
2018,9,21,11:30,3,,23,
2018,9,21,12:30,5,,21,
2018,9,21,13:30,1,,16,
2018,9,21,14:30,2,,15,
2018,9,21,15:30,3,,18,
2018,9,21,16:30,5,,14,
2018,9,21,17:30,6,,9,
2018,9,21,18:30,11,,7,
2018,9,21,19:30,20,,5,
2018,9,21,20:30,15,,6,
2018,9,21,21:30,22,,9,
2018,9,21,22:30,23,,9,
2018,9,21,23:30,24,,11,
2018,9,22,0:30,21,,12,
2018,9,22,1:30,17,,14,
2018,9,22,2:30,22,,13,
2018,9,22,3:30,21,,16,
2018,9,22,4:30,20,,20,
2018,9,22,5:30,21,,17,
2018,9,22,6:30,21,,21,
2018,9,22,7:30,19,,24,
2018,9,22,8:30,20,,31,
2018,9,22,9:30,19,,38,
2018,9,22,10:30,20,,33,
2018,9,22,11:30,20,,34,
2018,9,22,12:30,20,,37,
2018,9,22,13:30,20,,39,
2018,9,22,14:30,20,,49,
2018,9,22,15:30,20,,50,
2018,9,22,16:30,20,,41,
2018,9,22,17:30,20,,42,
2018,9,22,18:30,21,,35,
2018,9,22,19:30,24,,38,
2018,9,22,20:30,26,,37,
2018,9,22,21:30,27,,37,
2018,9,22,22:30,31,,20,
2018,9,22,23:30,31,,14,
2018,9,23,0:30,31,,20,
2018,9,23,1:30,30,,17,
2018,9,23,2:30,27,,12,
2018,9,23,3:30,27,,20,
2018,9,23,4:30,26,,19,
2018,9,23,5:30,28,,14,
2018,9,23,6:30,28,,18,
2018,9,23,7:30,29,,26,
2018,9,23,8:30,29,,31,
2018,9,23,9:30,30,,26,
2018,9,23,10:30,27,,19,
2018,9,23,11:30,27,,18,
2018,9,23,12:30,26,,14,
2018,9,23,13:30,17,,10,
2018,9,23,14:30,26,,8,
2018,9,23,15:30,23,,16,
2018,9,23,16:30,26,,27,
2018,9,23,17:30,27,,23,
2018,9,23,18:30,26,,29,
2018,9,23,19:30,25,,29,
2018,9,23,20:30,26,,28,
2018,9,23,21:30,27,,30,
2018,9,23,22:30,27,,26,
2018,9,23,23:30,26,,25,
2018,9,24,0:30,25,,27,
2018,9,24,1:30,24,,23,
2018,9,24,2:30,25,,30,
2018,9,24,3:30,25,,27,
2018,9,24,4:30,35,,17,
2018,9,24,5:30,32,,5,
2018,9,24,6:30,31,,18,
2018,9,24,7:30,33,,17,
2018,9,24,8:30,32,,26,
2018,9,24,9:30,34,,23,
2018,9,24,10:30,33,,26,
2018,9,24,11:30,33,,26,
2018,9,24,12:30,33,,31,
2018,9,24,13:30,33,,26,
2018,9,24,14:30,33,,28,
2018,9,24,15:30,33,,28,
2018,9,24,16:30,32,,22,
2018,9,24,17:30,35,,21,
2018,9,24,18:30,33,,12,
2018,9,24,19:30,34,,13,
2018,9,24,20:30,35,,13,
2018,9,24,21:30,34,,12,
2018,9,24,22:30,33,,11,
2018,9,24,23:30,34,,12,
2018,9,25,0:30,33,,10,
2018,9,25,1:30,32,,15,
2018,9,25,2:30,31,,13,
2018,9,25,3:30,31,,16,
2018,9,25,4:30,32,,16,
2018,9,25,5:30,33,,22,
2018,9,25,6:30,32,,17,
2018,9,25,7:30,33,,18,
2018,9,25,8:30,34,,26,
2018,9,25,9:30,35,,18,
2018,9,25,10:30,34,,28,
2018,9,25,11:30,2,,19,
2018,9,25,12:30,36,,22,
2018,9,25,13:30,36,,27,
2018,9,25,14:30,1,,22,
2018,9,25,15:30,3,,20,
2018,9,25,16:30,3,,10,
2018,9,25,17:30,2,,8,
2018,9,25,18:30,36,,3,
2018,9,25,19:30,36,,1,
2018,9,25,20:30,20,,4,
2018,9,25,21:30,24,,11,
2018,9,25,22:30,24,,14,
2018,9,25,23:30,22,,12,
2018,9,26,0:30,24,,13,
2018,9,26,1:30,23,,13,
2018,9,26,2:30,24,,18,
2018,9,26,3:30,26,,18,
2018,9,26,4:30,25,,21,
2018,9,26,5:30,25,,17,
2018,9,26,6:30,25,,20,
2018,9,26,7:30,25,,21,
2018,9,26,8:30,24,,20,
2018,9,26,9:30,24,,27,
2018,9,26,10:30,24,,25,
2018,9,26,11:30,23,,25,
2018,9,26,12:30,23,,19,
2018,9,26,13:30,22,,24,
2018,9,26,14:30,23,,26,
2018,9,26,15:30,24,,22,
2018,9,26,16:30,24,,23,
2018,9,26,17:30,21,,17,
2018,9,26,18:30,23,,22,
2018,9,26,19:30,20,,16,
2018,9,26,20:30,19,,14,
2018,9,26,21:30,20,,22,
2018,9,26,22:30,21,,27,
2018,9,26,23:30,20,,25,
2018,9,27,0:30,19,,26,
2018,9,27,1:30,21,,31,
2018,9,27,2:30,21,,27,
2018,9,27,3:30,21,,26,
2018,9,27,4:30,22,,21,
2018,9,27,5:30,21,,21,
2018,9,27,6:30,21,,32,
2018,9,27,7:30,19,,21,
2018,9,27,8:30,20,,21,
2018,9,27,9:30,19,,20,
2018,9,27,10:30,19,,21,
2018,9,27,11:30,20,,34,
2018,9,27,12:30,20,,32,
2018,9,27,13:30,21,,39,
2018,9,27,14:30,22,,26,
2018,9,27,15:30,22,,35,
2018,9,27,16:30,23,,25,
2018,9,27,17:30,22,,23,
2018,9,27,18:30,21,,24,
2018,9,27,19:30,23,,20,
2018,9,27,20:30,23,,21,
2018,9,27,21:30,27,,18,
2018,9,27,22:30,26,,19,
2018,9,27,23:30,28,,13,
2018,9,28,0:30,36,,17,
2018,9,28,1:30,1,,24,
2018,9,28,2:30,3,,25,
2018,9,28,3:30,4,,19,
2018,9,28,4:30,4,,25,
2018,9,28,5:30,5,,21,
2018,9,28,6:30,5,,21,
2018,9,28,7:30,5,,20,
2018,9,28,8:30,6,,20,
2018,9,28,9:30,5,,20,
2018,9,28,10:30,5,,23,
2018,9,28,11:30,6,,18,
2018,9,28,12:30,8,,19,
2018,9,28,13:30,8,,21,
2018,9,28,14:30,10,,17,
2018,9,28,15:30,11,,16,
2018,9,28,16:30,13,,13,
2018,9,28,17:30,13,,15,
2018,9,28,18:30,13,,22,
2018,9,28,19:30,14,,18,
2018,9,28,20:30,15,,23,
2018,9,28,21:30,16,,13,
2018,9,28,22:30,17,,18,
2018,9,28,23:30,16,,5,
2018,9,29,0:30,14,,6,
2018,9,29,1:30,13,,6,
2018,9,29,2:30,36,,2,
2018,9,29,3:30,17,,7,
2018,9,29,4:30,16,,8,
2018,9,29,5:30,18,,22,
2018,9,29,6:30,17,,13,
2018,9,29,7:30,20,,20,
2018,9,29,8:30,19,,22,
2018,9,29,9:30,19,,31,
2018,9,29,10:30,20,,23,
2018,9,29,11:30,19,,23,
2018,9,29,12:30,21,,22,
2018,9,29,13:30,22,,28,
2018,9,29,14:30,21,,30,
2018,9,29,15:30,22,,29,
2018,9,29,16:30,23,,19,
2018,9,29,17:30,22,,21,
2018,9,29,18:30,23,,15,
2018,9,29,19:30,23,,16,
2018,9,29,20:30,22,,20,
2018,9,29,21:30,22,,19,
2018,9,29,22:30,25,,21,
2018,9,29,23:30,26,,13,
2018,9,30,0:30,27,,20,
2018,9,30,1:30,27,,18,
2018,9,30,2:30,30,,15,
2018,9,30,3:30,29,,16,
2018,9,30,4:30,2,,23,
2018,9,30,5:30,3,,21,
2018,9,30,6:30,1,,23,
2018,9,30,7:30,1,,13,
2018,9,30,8:30,1,,16,
2018,9,30,9:30,34,,13,
2018,9,30,10:30,36,,14,
2018,9,30,11:30,1,,14,
2018,9,30,12:30,2,,12,
2018,9,30,13:30,2,,17,
2018,9,30,14:30,2,,23,
2018,9,30,15:30,3,,25,
2018,9,30,16:30,2,,19,
2018,9,30,17:30,2,,17,
2018,9,30,18:30,1,,16,
2018,9,30,19:30,1,,23,
2018,9,30,20:30,3,,14,
2018,9,30,21:30,4,,16,
2018,9,30,22:30,4,,16,
2018,9,30,23:30,3,,14,
2018,10,1,0:30,5,,20,
2018,10,1,1:30,5,,16,
2018,10,1,2:30,5,,13,
2018,10,1,3:30,6,,13,
2018,10,1,4:30,7,,13,
2018,10,1,5:30,7,,13,
2018,10,1,6:30,6,,13,
2018,10,1,7:30,5,,13,
2018,10,1,8:30,6,,15,
2018,10,1,9:30,6,,16,
2018,10,1,10:30,5,,13,
2018,10,1,11:30,10,,8,
2018,10,1,12:30,4,,8,
2018,10,1,13:30,6,,9,
2018,10,1,14:30,8,,6,
2018,10,1,15:30,7,,5,
2018,10,1,16:30,16,,4,
2018,10,1,17:30,16,,14,
2018,10,1,18:30,25,,13,
2018,10,1,19:30,26,,19,
2018,10,1,20:30,26,,18,
2018,10,1,21:30,29,,21,
2018,10,1,22:30,29,,19,
2018,10,1,23:30,33,,18,
2018,10,2,0:30,35,,9,
2018,10,2,1:30,36,,12,
2018,10,2,2:30,33,,14,
2018,10,2,3:30,32,,15,
2018,10,2,4:30,32,,19,
2018,10,2,5:30,30,,14,
2018,10,2,6:30,32,,15,
2018,10,2,7:30,33,,16,
2018,10,2,8:30,34,,19,
2018,10,2,9:30,36,,7,
2018,10,2,10:30,35,,16,
2018,10,2,11:30,35,,23,
2018,10,2,12:30,32,,14,
2018,10,2,13:30,36,,18,
2018,10,2,14:30,36,,14,
2018,10,2,15:30,2,,17,
2018,10,2,16:30,2,,12,
2018,10,2,17:30,1,,9,
2018,10,2,18:30,3,,4,
2018,10,2,19:30,,,0,
2018,10,2,20:30,36,,2,
2018,10,2,21:30,36,,2,
2018,10,2,22:30,6,,11,
2018,10,2,23:30,8,,4,
2018,10,3,0:30,36,,2,
2018,10,3,1:30,13,,5,
2018,10,3,2:30,18,,4,
2018,10,3,3:30,17,,4,
2018,10,3,4:30,36,,3,
2018,10,3,5:30,15,,4,
2018,10,3,6:30,13,,5,
2018,10,3,7:30,16,,3,
2018,10,3,8:30,13,,9,
2018,10,3,9:30,16,,16,
2018,10,3,10:30,13,,14,
2018,10,3,11:30,14,,13,
2018,10,3,12:30,18,,16,
2018,10,3,13:30,12,,24,
2018,10,3,14:30,15,,21,
2018,10,3,15:30,15,,18,
2018,10,3,16:30,16,,19,
2018,10,3,17:30,16,,14,
2018,10,3,18:30,15,,10,
2018,10,3,19:30,15,,14,
2018,10,3,20:30,15,,16,
2018,10,3,21:30,15,,21,
2018,10,3,22:30,15,,17,
2018,10,3,23:30,16,,14,
2018,10,4,0:30,16,,14,
2018,10,4,1:30,16,,18,
2018,10,4,2:30,16,,13,
2018,10,4,3:30,14,,15,
2018,10,4,4:30,16,,22,
2018,10,4,5:30,16,,23,
2018,10,4,6:30,16,,16,
2018,10,4,7:30,17,,16,
2018,10,4,8:30,17,,20,
2018,10,4,9:30,15,,25,
2018,10,4,10:30,16,,26,
2018,10,4,11:30,17,,27,
2018,10,4,12:30,17,,32,
2018,10,4,13:30,17,,28,
2018,10,4,14:30,18,,30,
2018,10,4,15:30,16,,23,
2018,10,4,16:30,17,,23,
2018,10,4,17:30,19,,30,
2018,10,4,18:30,18,,27,
2018,10,4,19:30,19,,31,
2018,10,4,20:30,19,,30,
2018,10,4,21:30,19,,34,
2018,10,4,22:30,19,,22,
2018,10,4,23:30,20,,22,
2018,10,5,0:30,20,,27,
2018,10,5,1:30,21,,28,
2018,10,5,2:30,21,,32,
2018,10,5,3:30,22,,35,
2018,10,5,4:30,23,,28,
2018,10,5,5:30,22,,38,
2018,10,5,6:30,23,,29,
2018,10,5,7:30,23,,24,
2018,10,5,8:30,24,,30,
2018,10,5,9:30,23,,26,
2018,10,5,10:30,24,,27,
2018,10,5,11:30,29,,30,
2018,10,5,12:30,25,,21,
2018,10,5,13:30,27,,22,
2018,10,5,14:30,28,,23,
2018,10,5,15:30,28,,23,
2018,10,5,16:30,5,,23,
2018,10,5,17:30,6,,16,
2018,10,5,18:30,6,,14,
2018,10,5,19:30,9,,11,
2018,10,5,20:30,9,,10,
2018,10,5,21:30,8,,9,
2018,10,5,22:30,10,,7,
2018,10,5,23:30,9,,7,
2018,10,6,0:30,8,,7,
2018,10,6,1:30,8,,7,
2018,10,6,2:30,5,,4,
2018,10,6,3:30,6,,4,
2018,10,6,4:30,12,,7,
2018,10,6,5:30,1,,3,
2018,10,6,6:30,3,,3,
2018,10,6,7:30,15,,4,
2018,10,6,8:30,22,,5,
2018,10,6,9:30,27,,12,
2018,10,6,10:30,10,,9,
2018,10,6,11:30,4,,11,
2018,10,6,12:30,5,,10,
2018,10,6,13:30,6,,14,
2018,10,6,14:30,3,,12,
2018,10,6,15:30,32,,18,
2018,10,6,16:30,2,,10,
2018,10,6,17:30,9,,10,
2018,10,6,18:30,8,,10,
2018,10,6,19:30,10,,8,
2018,10,6,20:30,10,,8,
2018,10,6,21:30,11,,8,
2018,10,6,22:30,13,,8,
2018,10,6,23:30,15,,8,
2018,10,7,0:30,18,,3,
2018,10,7,1:30,36,,1,
2018,10,7,2:30,21,,6,
2018,10,7,3:30,18,,5,
2018,10,7,4:30,19,,7,
2018,10,7,5:30,21,,9,
2018,10,7,6:30,20,,9,
2018,10,7,7:30,21,,9,
2018,10,7,8:30,20,,14,
2018,10,7,9:30,21,,18,
2018,10,7,10:30,21,,18,
2018,10,7,11:30,25,,24,
2018,10,7,12:30,26,,22,
2018,10,7,13:30,31,,22,
2018,10,7,14:30,30,,26,
2018,10,7,15:30,35,,22,
2018,10,7,16:30,34,,18,
2018,10,7,17:30,1,,15,
2018,10,7,18:30,2,,10,
2018,10,7,19:30,36,,14,
2018,10,7,20:30,2,,13,
2018,10,7,21:30,2,,6,
2018,10,7,22:30,32,,7,
2018,10,7,23:30,36,,14,
2018,10,8,0:30,35,,17,
2018,10,8,1:30,35,,16,
2018,10,8,2:30,34,,13,
2018,10,8,3:30,32,,11,
2018,10,8,4:30,34,,13,
2018,10,8,5:30,31,,10,
2018,10,8,6:30,32,,12,
2018,10,8,7:30,32,,14,
2018,10,8,8:30,33,,17,
2018,10,8,9:30,31,,26,
2018,10,8,10:30,32,,23,
2018,10,8,11:30,30,,24,
2018,10,8,12:30,32,,26,
2018,10,8,13:30,31,,24,
2018,10,8,14:30,32,,23,
2018,10,8,15:30,33,,22,
2018,10,8,16:30,32,,18,
2018,10,8,17:30,32,,16,
2018,10,8,18:30,32,,6,
2018,10,8,19:30,29,,8,
2018,10,8,20:30,27,,9,
2018,10,8,21:30,27,,10,
2018,10,8,22:30,24,,14,
2018,10,8,23:30,26,,12,
2018,10,9,0:30,29,,11,
2018,10,9,1:30,31,,19,
2018,10,9,2:30,29,,16,
2018,10,9,3:30,27,,14,
2018,10,9,4:30,28,,11,
2018,10,9,5:30,31,,14,
2018,10,9,6:30,30,,12,
2018,10,9,7:30,30,,14,
2018,10,9,8:30,30,,15,
2018,10,9,9:30,28,,19,
2018,10,9,10:30,27,,27,
2018,10,9,11:30,29,,24,
2018,10,9,12:30,28,,17,
2018,10,9,13:30,27,,14,
2018,10,9,14:30,25,,14,
2018,10,9,15:30,26,,21,
2018,10,9,16:30,27,,18,
2018,10,9,17:30,27,,7,
2018,10,9,18:30,21,,9,
2018,10,9,19:30,21,,10,
2018,10,9,20:30,21,,11,
2018,10,9,21:30,21,,10,
2018,10,9,22:30,18,,13,
2018,10,9,23:30,17,,9,
2018,10,10,0:30,15,,8,
2018,10,10,1:30,16,,8,
2018,10,10,2:30,14,,9,
2018,10,10,3:30,12,,9,
2018,10,10,4:30,7,,5,
2018,10,10,5:30,6,,6,
2018,10,10,6:30,5,,5,
2018,10,10,7:30,8,,6,
2018,10,10,8:30,36,,2,
2018,10,10,9:30,36,,4,
2018,10,10,10:30,29,,10,
2018,10,10,11:30,32,,20,
2018,10,10,12:30,32,,19,
2018,10,10,13:30,33,,28,
2018,10,10,14:30,34,,30,
2018,10,10,15:30,33,,24,
2018,10,10,16:30,34,,32,
2018,10,10,17:30,33,,20,
2018,10,10,18:30,34,,35,
2018,10,10,19:30,34,,35,
2018,10,10,20:30,35,,26,
2018,10,10,21:30,36,,25,
2018,10,10,22:30,34,,17,
2018,10,10,23:30,36,,19,
2018,10,11,0:30,35,,23,
2018,10,11,1:30,34,,20,
2018,10,11,2:30,33,,20,
2018,10,11,3:30,33,,28,
2018,10,11,4:30,34,,29,
2018,10,11,5:30,34,,27,
2018,10,11,6:30,33,,26,
2018,10,11,7:30,32,,35,
2018,10,11,8:30,33,,31,
2018,10,11,9:30,32,,35,
2018,10,11,10:30,34,,36,
2018,10,11,11:30,34,,37,
2018,10,11,12:30,33,,37,
2018,10,11,13:30,35,,35,
2018,10,11,14:30,34,,33,
2018,10,11,15:30,35,,34,
2018,10,11,16:30,35,,31,
2018,10,11,17:30,35,,19,
2018,10,11,18:30,35,,21,
2018,10,11,19:30,34,,18,
2018,10,11,20:30,35,,22,
2018,10,11,21:30,33,,17,
2018,10,11,22:30,31,,13,
2018,10,11,23:30,33,,13,
2018,10,12,0:30,33,,10,
2018,10,12,1:30,28,,13,
2018,10,12,2:30,29,,12,
2018,10,12,3:30,29,,13,
2018,10,12,4:30,29,,12,
2018,10,12,5:30,29,,8,
2018,10,12,6:30,23,,4,
2018,10,12,7:30,18,,4,
2018,10,12,8:30,16,,8,
2018,10,12,9:30,18,,10,
2018,10,12,10:30,18,,14,
2018,10,12,11:30,16,,22,
2018,10,12,12:30,16,,21,
2018,10,12,13:30,16,,22,
2018,10,12,14:30,15,,18,
2018,10,12,15:30,15,,26,
2018,10,12,16:30,15,,27,
2018,10,12,17:30,14,,32,
2018,10,12,18:30,14,,26,
2018,10,12,19:30,13,,32,
2018,10,12,20:30,13,,38,
2018,10,12,21:30,12,,39,
2018,10,12,22:30,13,,45,
2018,10,12,23:30,13,,35,
2018,10,13,0:30,12,,34,
2018,10,13,1:30,13,,35,
2018,10,13,2:30,10,,29,
2018,10,13,3:30,8,,31,
2018,10,13,4:30,7,,32,
2018,10,13,5:30,5,,41,
2018,10,13,6:30,5,,33,
2018,10,13,7:30,3,,23,
2018,10,13,8:30,3,,25,
2018,10,13,9:30,3,,24,
2018,10,13,10:30,5,,28,
2018,10,13,11:30,5,,26,
2018,10,13,12:30,7,,13,
2018,10,13,13:30,8,,8,
2018,10,13,14:30,10,,7,
2018,10,13,15:30,12,,5,
2018,10,13,16:30,16,,12,
2018,10,13,17:30,14,,11,
2018,10,13,18:30,17,,6,
2018,10,13,19:30,18,,12,
2018,10,13,20:30,19,,16,
2018,10,13,21:30,18,,18,
2018,10,13,22:30,19,,10,
2018,10,13,23:30,19,,9,
2018,10,14,0:30,20,,7,
2018,10,14,1:30,16,,8,
2018,10,14,2:30,22,,8,
2018,10,14,3:30,26,,21,
2018,10,14,4:30,28,,16,
2018,10,14,5:30,25,,16,
2018,10,14,6:30,27,,19,
2018,10,14,7:30,27,,30,
2018,10,14,8:30,28,,29,
2018,10,14,9:30,29,,36,
2018,10,14,10:30,30,,26,
2018,10,14,11:30,30,,25,
2018,10,14,12:30,30,,31,
2018,10,14,13:30,29,,35,
2018,10,14,14:30,28,,34,
